type,filename,ela_std,ela_mean,log_hf_ratio,tail_70,tail_80,tail_90,spectral_slope,wavelet_cH_std,wavelet_cV_std,wavelet_cD_std,wavelet_cH_energy,wavelet_detail_ratio,lbp_entropy,lbp_uniformity,lbp_mean,lbp_std,gradient_mean,gradient_std,gradient_max,gradient_skew,gradient_kurtosis
FAKE,mid_340_1111.jpg,1.6026504129979746,1.3654296296296295,-3.794382201220537,-6.6180241808563185,-5.525288761219431,-2.5146734331865788,-4.838373073842409,3.870282080962677,4.795059509733475,1.7760271669179992,1375214.6710917382,0.0003356741956399904,2.6730086583175257,0.11358728819444444,16.991419444444446,7.749046266524225,4.276770255929335,7.370103463784415,126.99704720976783,4.913410511884473,36.5336898110563
FAKE,mid_378_1110.jpg,1.6460406600338702,1.518312037037037,-3.6778668966805923,-4.430703466554543,-3.927746600693028,-2.3490893482331603,-4.164295504381705,4.1029505187587745,4.152160133626892,1.9715759784593594,1545540.7222128469,0.0006077628416324417,2.5365209372669604,0.16099068847222223,17.699430555555555,7.962078156148802,3.9136574029295175,7.095304318447791,120.5,5.79212718181571,45.31279675336786
FAKE,mid_160_1110.jpg,1.4861301336543582,1.8559398148148143,-3.4950287494926955,-5.843698252398472,-5.3842354692289245,-7.039059863255203,-3.6974482812457747,6.571395551124641,3.8995953333234064,2.7732852816003564,3964610.043932139,0.0007407925244389839,2.2860455892010334,0.24149116896604939,18.381877777777778,8.606646490200696,5.390013939775856,6.315416796408237,133.16343341923863,3.309630007522216,19.13604641708261
FAKE,mid_44_1111.jpg,1.0995980793500204,1.1595009259259255,-4.1461086509268545,-4.242741448717291,-2.039745115787134,0.10946445712028834,-5.7092315417219925,2.472824000063432,2.625008167833241,0.7447537019024522,561400.7324476327,6.367030640185864e-05,2.7191014568447427,0.12559877140432102,16.662830555555555,8.114513238578539,3.936671550060577,6.563975000058128,113.18679251573481,5.179700185090685,39.83026417371895
FAKE,mid_144_1110.jpg,1.7946229274832142,2.657631481481481,-3.320464250497771,-5.891642245588683,-6.247201737119518,-12.893737697252819,-4.098060852157835,9.735445460295475,8.650432648035075,4.360461019534304,8701663.554761723,0.0013771375627800685,2.4080641282071165,0.20870249936728394,17.7165,8.635035544866687,10.029551200858654,10.44967486540553,148.53029993910334,3.4539482742489427,20.254555203731083
FAKE,mid_431_0001.jpg,1.1921926267134075,1.2948527777777779,-3.625576529385674,-5.0223242773101875,-3.536798886674209,-3.4719568776965812,-4.097864687379799,2.4851144852454374,3.0192246000043217,1.3403669591733531,566994.6046922404,0.00021478120999431143,2.3668168048697424,0.21322540200617282,18.451922222222223,8.230788721120742,3.1977837204199586,4.381436864732768,99.72462083156798,3.8170986375730607,23.644981487995388
FAKE,easy_198_0011.jpg,1.3652858154454885,1.4659129629629633,-3.5839261708797867,-6.669981284629349,-5.850636489949194,-6.210432376586279,-4.553009369308873,5.8481252193446345,6.189436364574877,2.626994385761089,3139925.576834699,0.00035326645989296445,2.526308673895317,0.15737284365740742,18.046341666666667,7.947043804315434,5.336366336223597,7.599444736152883,126.949793225511,3.254366922138487,16.726462658190048
FAKE,mid_274_1100.jpg,0.9392446011345817,0.8825601851851851,-3.551705211543802,-5.554076183922528,-4.950301560422405,-3.992507363574926,-3.942402038275305,5.544749381113876,5.946001657588156,2.5247298900033868,2822619.5298429076,0.00034638198195926226,2.466773046955744,0.16983078557098763,18.640441666666668,7.884867611404455,5.30460033461187,7.303708200940128,125.69108958076544,3.1054095452047696,15.759726807169422
FAKE,easy_20_1111.jpg,1.581942441190377,1.9429796296296296,-2.8145955136577347,-4.780554570348006,-5.199845509791665,-5.520424569971296,-2.2458160371715175,6.860529443631257,9.508926658439668,6.206913332064752,4321193.289769989,0.00045271995624163365,2.363105745452083,0.21501829351851853,17.98553611111111,8.23255422874648,6.546420966525665,8.806076084230442,120.96693763173474,3.065601114073496,13.017615028733427
FAKE,mid_432_1111.jpg,1.65615876348753,2.1055111111111113,-3.8715581994938435,-5.120754278676964,-2.589800798086324,-0.20429984066291262,-5.604879784651299,3.879351749892141,4.973188271523627,1.2734418354761177,1381667.6163436875,0.00025295314087398976,2.5859209823572034,0.16608138875,17.09118611111111,8.603457901966987,8.081050386170897,12.173040125875179,98.7484177088423,2.755433134844917,7.952038108195961
