type,filename,ela_std,ela_mean,ela_max,log_hf_ratio,tail_60,tail_70,tail_80,tail_85,tail_90,spectral_slope,red_mean,red_std,red_skew,red_kurtosis,green_mean,green_std,green_skew,green_kurtosis,blue_mean,blue_std,blue_skew,blue_kurtosis,rg_corr,rb_corr,gb_corr,noise_std,noise_mean,noise_max,wavelet_cH_std,wavelet_cV_std,wavelet_cD_std,wavelet_cH_energy,wavelet_detail_ratio,wavelet_cH_mean,wavelet_cV_mean,lbp_entropy,lbp_uniformity,lbp_mean,lbp_std,gradient_mean,gradient_std,gradient_max,gradient_skew,gradient_kurtosis,edge_density
REAL,real_00393.jpg,1.269005009588726,1.3246879629629629,15.0,-3.6378142087775234,-5.109356924868231,-4.6278352192755525,-3.9396491846570045,-3.4419051294271727,-3.2728310570338417,-3.4210536899828967,198.96874444444444,38.25820530409453,-1.8601942032842071,3.6216379078060967,154.81208333333333,48.65262067389073,-0.7161635785882561,-0.30536771842171007,139.59432222222222,57.79689181364682,-0.3983353395645784,-1.0105616866412472,0.8751332465331044,0.8277979190499971,0.9880744951371477,100.86442366053657,54.68175277777778,255.0,3.3829142640692993,4.242347702880172,2.296171106186461,1050685.120615805,9.566431404924178e-05,1.755281737680026,2.132880832438783,2.4035506040935997,0.19867278229938273,18.033708333333333,8.119820391653276,4.086546738542466,5.828958269168508,80.8084154033477,3.277129928741312,15.03400964346326,0.09931388888888888
REAL,real_00394.jpg,1.304593760062061,1.1920148148148144,22.0,-4.184802515821645,-8.490370768967262,-6.11972767433968,-4.030514385754676,-2.8900322996586096,-3.115685270497078,-5.195408179082407,162.901975,86.18046065920458,-0.49174055913668063,-1.0306341509235812,146.49819166666666,91.25421117866858,-0.13250467845165972,-1.3178219076359343,142.6330722222222,92.75736435336911,-0.04210452509130349,-1.4115557577253073,0.9563045303823187,0.9368452158377072,0.9956867728225212,103.59908792402028,58.81919722222222,255.0,5.505698452715081,3.885946984421717,1.6055914157752416,2782989.6194675355,0.00024278409311417413,2.1173830421860638,1.6428185966125866,2.3912673965151825,0.171999202345679,18.731916666666667,7.4226307999964245,4.5841245640215,8.728878907484894,132.11831818487548,5.043678827235542,35.65395031382429,0.09988333333333334
REAL,real_00395.jpg,1.4225153209120793,2.0857564814814817,25.666666666666668,-3.4853322507657865,-5.798113314638585,-5.321196446498049,-4.130762836323377,-3.5828427075176075,-2.2982966578481845,-3.2626935840108766,126.87149722222222,54.735608061059125,-0.3478465688905586,-0.6730423156733005,106.89740833333333,43.17364235728063,-0.08462462514085345,-0.6951094927562735,102.9751611111111,39.88349038451652,0.25694847265928494,-0.5787497877275487,0.9624778497771165,0.8831365096030964,0.9743586868319241,119.32248230109182,94.47700833333333,255.0,4.582103687509808,4.344094908361855,2.6304317474020236,1927593.499386933,0.0003557778170634751,3.3559918408589375,3.265267693858456,2.1538736064481583,0.28430456774691354,18.826783333333335,8.509167042911232,5.297788804127384,4.756035175691837,103.62552774292635,3.5955433642116037,24.087460102267052,0.09935555555555556
REAL,real_00396.jpg,1.3252036878453735,1.1296064814814815,21.666666666666668,-3.7950116909646954,-6.786294662990224,-5.858921827320031,-5.257657780857773,-4.498050850408117,-6.421141537136803,-4.456398243067389,178.6661611111111,73.59680187372757,-0.4001253427580522,-1.1149404258820006,171.96110833333333,68.50674225695224,-0.10679688059690039,-1.7860527306064273,175.10052222222222,65.49107611605106,-0.14171948818087354,-1.7457628262012093,0.9561934775904951,0.9426930054360066,0.9960127053103792,99.99133692710764,52.52688611111111,255.0,3.1141745834806196,3.6453743700333763,1.4259051222980148,890376.8098048893,6.807955640562224e-05,1.478029440390135,1.488430820003316,2.464605474842662,0.16512955057098766,18.864605555555556,7.733880117880475,3.170004088200539,5.813009277351074,80.43164800002546,4.504136969104244,26.68467655855299,0.099725
REAL,real_00397.jpg,0.7716451966405653,0.7771305555555555,11.333333333333334,-4.374101538737371,-7.667787142777642,-2.951511986500921,-1.415166564043092,-1.5007185536008836,-1.725811670962664,-5.278445232331103,160.21432222222222,60.3034006263011,-1.263256138315504,0.1298819107839413,152.77840555555557,59.7306386232948,-0.8674414871150119,-0.5763351721114662,148.78955555555555,66.03516779230613,-0.48221015162865005,-1.1919712517019,0.9506122604457133,0.869182387955505,0.9779439788045803,101.52250538974272,54.65547222222222,255.0,1.4299592860118464,1.9440304145715697,0.4759727939579522,187729.74945092184,1.8440129552439946e-05,0.8414571372272741,0.9232839231100202,2.774335842544462,0.12131610733024692,16.549463888888887,8.372235065402945,3.2985742505717432,5.568165366829001,87.20808448762075,5.0791529715653425,35.07169931851109,0.09967777777777778
REAL,real_00398.jpg,1.069326071280729,1.4804583333333334,11.333333333333334,-3.812356825273012,-6.050600283038035,-4.993978093559072,-3.551999113960512,-2.688511949088925,-1.0796774662915842,-4.094265152383902,83.06025277777778,73.13920479425589,0.6444296740296183,-1.3133480594498452,73.08876944444444,55.738312033278035,0.8230834374750564,-0.8933691033511142,70.13898333333333,49.14448460373136,0.8874272172934875,-0.676413565907132,0.984429113495314,0.9699372731759887,0.9926058689980797,117.94448018758601,86.97681111111112,255.0,3.6761140606128997,3.3534087022308743,1.3865803160544634,1240689.850434495,0.0003683789686149917,2.7457298986048095,2.461019553814586,2.047803898986678,0.3035071389814816,19.075913888888888,8.868820281896848,4.062398981739536,2.9027962930107827,51.58003489723519,2.4638524355384868,14.04123268790637,0.09955277777777778
REAL,real_00399.jpg,1.3450157410307666,1.6062953703703704,13.0,-3.4990813410007884,-6.858590210598633,-5.465273573968333,-4.600227097475652,-4.35790317777855,-4.803395029292818,-3.763297172187381,80.94008055555555,67.66881516452973,0.1144262878624842,-1.6165302275793512,65.08440833333333,56.23282873918973,0.4612204575320041,-1.0886029196462685,51.07064166666667,52.20926180370935,0.9208252469311315,-0.1760452273770614,0.967964436428585,0.9113887866988384,0.9831123215178617,112.74821849405541,75.08165833333334,255.0,3.7808023473400714,3.967931096377101,2.1279682027926894,1312363.7700469233,0.00044890005380330254,2.514869468790761,2.5880737171537,2.2042954528387146,0.2655637621450617,18.864005555555554,8.600828768850143,4.3317349516669035,4.598181337666326,112.87714560529957,3.4931832212163267,27.5586171684705,0.09938055555555556
REAL,real_00400.jpg,1.4438101508927645,1.9209944444444438,14.0,-3.346929398258983,-6.700829790652284,-6.048426645340255,-5.54204345748346,-4.864913893789853,-3.7723576478649554,-3.4237133513995293,95.98855,73.72048808399158,0.14996344759879174,-1.6967794465066548,80.941625,58.48435023931555,0.4489168500952617,-1.185081920750662,68.23984166666666,52.03627998145394,0.917350904690747,-0.06028602168667874,0.969502386775414,0.8984505924881488,0.976517109179389,118.84603150518666,92.30146111111111,255.0,4.451869956673091,4.633762385282407,2.7498290732125223,1819581.5113375252,0.00045829857062433955,3.2695117152674062,3.3732614982811193,2.0253798961745773,0.31610199481481477,19.240677777777776,8.771548817154722,5.013355784591297,4.068265211691655,86.01889327351289,2.8085493542139246,17.12581831670282,0.09966111111111112
REAL,real_00401.jpg,1.4409851689351452,1.919836111111111,13.666666666666666,-3.3498013158446756,-6.294016407134482,-5.7837791914694945,-5.431201880763654,-5.077413998517121,-5.753242874740163,-3.334134276167393,91.42928888888889,73.82024116388621,0.2720230020773923,-1.6648115540034594,78.13280277777778,58.2533143509162,0.5601149328226014,-1.0424030580531969,67.016875,52.1879328454272,1.0112084804977777,0.1691556635594118,0.9688173570670009,0.8988024080439646,0.9774703045672225,118.99015656952778,92.84058055555556,255.0,4.44205205202307,4.6146063001606565,2.728933997685301,1811566.7521790618,0.0004806005066393305,3.2610980714455575,3.3555689123874815,2.010634345066717,0.31862163692901235,19.259319444444444,8.797646186664537,5.008298034419527,4.245935078085675,93.76166594083107,3.278285823958099,21.99156480498557,0.0993
REAL,real_00402.jpg,1.6929869437861647,1.8131453703703702,23.333333333333332,-3.342893789953652,-6.093222658099825,-6.049113003169411,-6.334194696541319,-6.326724666414596,-8.30880012190674,-3.4084241918718976,128.67513055555557,75.87319678516006,-0.0627116028746267,-1.5080944966228795,99.31625555555556,65.89942559335925,0.39631102809727037,-1.3672619339304026,86.03500277777778,64.53785237125912,0.7135050750775417,-1.0679545232676777,0.9509733280936324,0.8665514679972834,0.9754580643335895,108.38427811071108,67.04890555555555,255.0,5.270930242724748,5.242433817192775,3.1434208951680476,2550712.042641025,0.00043410182591333983,2.483954615182059,2.7672998633239048,2.376159476532909,0.22182185498456786,18.290180555555555,8.491663115515102,4.523860978320579,6.676799999829056,108.67497412007974,4.1940350580678905,24.452501058150983,0.09996666666666666
REAL,real_00403.jpg,2.2659441483259193,2.187399074074073,47.333333333333336,-3.6337709509705602,-6.764568178159676,-5.709111861967312,-5.122942853678939,-4.293762654567099,-1.5653723752077269,-4.158603669424915,181.41704166666668,71.8490654166654,-1.1740726415190663,0.07713747185209785,133.093175,63.85786873185583,-0.062424411810293144,-0.9990309177942924,104.11241666666666,75.15550416927226,0.13163579885836293,-1.257050454638292,0.7535903781333191,0.3716439995446276,0.8622503034397264,107.37926439608897,67.36306944444445,255.0,6.4193060219765785,5.523250310599924,2.9155947156439477,3783222.122995014,0.00041776013918686834,3.0137552551164446,2.498393937315392,2.531355060703442,0.16509695620370368,17.270611111111112,8.103345170969613,5.787411944811646,9.12467296570411,143.77152012829245,4.057964903529477,24.915660250756115,0.09999444444444444
REAL,real_00404.jpg,1.7083538816700559,2.3239129629629636,20.666666666666668,-3.601744971094867,-7.897218064594797,-4.962553548151069,-3.7113836655195,-3.2873053977067523,-3.2996774772891704,-4.517784803866908,138.15165833333333,69.84116537047106,-0.22651865670949148,-1.4712434276042259,120.33655,52.827758703668806,-0.08656875051662712,-1.2773816531920308,123.57472777777778,50.342907303405006,0.04130965452803771,-1.323743672510944,0.905551281340142,0.6890834764502821,0.9152225272575238,112.53290708049525,75.3930388888889,255.0,3.1681201606252856,3.0632848236846506,1.4873518085938808,921486.3285686126,0.00013320161746127826,1.9880506862640763,1.9644868349480331,2.600448663185102,0.1623604408179012,17.074572222222223,8.324512003401999,4.680182487574343,5.8872770252376725,86.75540328993924,3.0789345092212193,12.421903449549868,0.09969166666666666
REAL,real_00405.jpg,0.9766718164287187,1.5722722222222225,9.666666666666666,-3.7753804960737605,-7.966057041444413,-5.359826855608109,-3.969848823266408,-3.0950556912470115,0.1035284318777034,-4.67621902116782,132.65555,61.898385087332635,-0.014046142417622287,-1.2535285726345802,108.86817777777777,52.79320285175141,0.2244635437219145,-0.6463976809916212,104.18296388888889,49.73073847446228,0.44266378724994954,-0.17419171883490892,0.9631945670562992,0.9349099974434053,0.9911355371188267,116.03590431277905,82.90519444444445,255.0,2.8511532179864925,3.1464614441273233,1.3784705020850452,746324.1433361722,0.00012487219450578945,2.096492072896598,2.2291315176610276,2.447513649402303,0.1997895265895062,17.70868888888889,8.496364847057887,4.517122397610613,4.17686365197941,65.52098900352466,2.8490149552812962,14.380921426108706,0.09933055555555556
REAL,real_00406.jpg,1.398570480111263,1.834115740740741,20.666666666666668,-3.3501001318042714,-7.294129822313119,-6.853385265448652,-5.455062901201817,-4.228770217587376,-3.265498981381956,-4.212634926889599,90.4098861111111,54.46955884343236,1.1261278566348214,1.2193118140148735,91.23578888888889,46.31768666550954,1.3925385005976405,2.8092805503164,76.88538055555556,50.47758098232718,1.3762277859452368,2.0485502602527896,0.9185465150033958,0.9246538007636305,0.9321714777822514,114.17134999004934,81.45312777777778,255.0,5.806346333785091,7.340756111069434,3.0329551503063272,3095222.829972901,0.0008274244486951426,3.1758171878810484,3.9331286696674392,2.2668057999650766,0.2524355190123457,18.510202777777778,8.598121649716617,5.873955276645112,7.89283210980245,122.39485283295208,4.20610463301365,27.918560182183768,0.09984722222222223
REAL,real_00407.jpg,1.3131498848656233,1.971682407407407,15.666666666666666,-3.5565907577709313,-5.580719309220594,-5.098097098520443,-4.15866162200107,-3.8282964792765384,-3.5798140123866773,-3.443519914746171,157.84146388888888,48.83652733776824,-0.18418547940043944,-0.8851570231709647,110.95529722222223,46.427487057124225,0.384681767983368,-0.6762464035508953,90.0483111111111,43.12552092352546,0.6949400960207659,-0.24250490422541127,0.9531663518602134,0.9200885503394663,0.9906580142594724,118.71823755772176,92.13610277777778,255.0,4.401403024457196,4.258839428094029,2.3718523175254362,1778573.964641123,0.0002823075448300131,3.153999422725194,3.039188940393686,2.209804630301771,0.2672735839506173,18.63144722222222,8.542500900074291,5.111824371097662,4.605781640038818,78.10249675906654,2.890443420076457,13.389192300015068,0.099875
REAL,real_00408.jpg,1.9046689687109333,1.9851444444444442,20.333333333333332,-2.9501640298500855,-4.430969835499068,-4.636145307081924,-4.538223320844448,-4.404703858486497,-4.095743948871017,-2.6874295993803634,164.9281777777778,75.09877822953177,-0.43334887778761516,-1.3268533844132007,114.28410277777778,66.04253485907138,0.2752478086766479,-1.0644649848801722,94.55161666666666,71.64660379752638,0.3927603864295062,-1.065151269341525,0.7764181527050006,0.785585184888084,0.947338811861862,112.79432050291037,82.377725,255.0,12.384733804794662,10.405444827235451,7.431258136581229,14081840.762846667,0.0018869821664936192,4.492689509579042,4.117232074041928,2.7230009600432994,0.11386727385802471,15.822544444444445,7.652702759535514,8.485794607713995,13.044527253395614,185.64751546950473,3.8562471545968364,20.382655048966196,0.09997222222222223
REAL,real_00409.jpg,1.9626476909886046,2.1335027777777773,20.333333333333332,-2.2313599054681363,-7.089704428000953,-8.243763977243212,-8.534893735462965,-8.576553139300295,-8.591609904115458,-2.7841324255868867,152.4064111111111,41.49170589149768,-0.7310747111879677,0.5584128693389063,147.81369444444445,40.67319027205311,-0.7896022197172047,0.5015129533074791,163.5205388888889,36.157485398963594,-0.9664589304409676,1.4884737422508767,0.9581719178539043,0.9550720667539973,0.9869056137660546,109.34399624910556,80.90959444444445,255.0,13.781672454065106,21.589424606758516,10.826480534046018,17437709.338737596,0.0019580391861395976,6.949440458374456,10.163376294432052,2.130613946119794,0.289097065771605,18.998491666666666,8.658492327859234,11.61999916896802,16.045650691659034,158.7553148716603,2.5011667001098608,7.767690084528617,0.09998611111111111
REAL,real_00410.jpg,0.9482645470720239,1.2527324074074075,15.0,-3.9866410388212583,-9.371897629411595,-5.055825954061663,-3.051286979056842,-2.16500861304923,-1.07938440883812,-5.466907412670327,97.47649444444444,48.41307098225956,0.7414992071003204,0.9503757329008002,88.29754166666666,51.841856957920456,0.8794226795462938,0.5466193607368144,86.07860277777777,53.90561707427975,0.7774962952168686,0.20906475251052425,0.9092925990503207,0.8548448049725225,0.9852177116755022,119.77690006933364,96.56594444444444,255.0,3.2264000611365318,2.975349817244563,1.0243681704292735,955702.35140519,0.0002374793633502417,2.2264586850610075,2.085294662067999,2.5909015706828296,0.16609425625000002,17.02513611111111,8.938095985308331,5.453761735629466,4.382452020132297,58.180752831155424,2.165337401299181,7.247786485249636,0.09955277777777778
